variavel;site_id;segmento_id;y;regra;pred;prob
finalidade;denatran.gov.br;1428;1;0;0;0.072934
finalidade;denatran.gov.br;1430;0;0;0;0.022968
finalidade;denatran.gov.br;1433;0;0;0;0.022968
finalidade;denatran.gov.br;1434;1;0;0;0.019604
finalidade;denatran.gov.br;1440;1;0;0;0.017461
finalidade;denatran.gov.br;1445;0;0;0;0.022968
finalidade;denatran.gov.br;1446;1;1;1;0.540601
finalidade;denatran.gov.br;1448;0;0;0;0.035415
finalidade;denatran.gov.br;1453;1;0;1;0.303905
finalidade;denatran.gov.br;1455;1;0;1;0.107974
finalidade;denatran.gov.br;1456;1;0;1;0.416936
finalidade;denatran.gov.br;1457;1;0;1;0.123720
finalidade;denatran.gov.br;1458;1;0;1;0.171689
finalidade;denatran.gov.br;1460;0;0;0;0.022968
finalidade;denatran.gov.br;1461;1;0;0;0.043445
finalidade;denatran.gov.br;1464;0;0;0;0.042688
finalidade;denatran.gov.br;1467;1;0;1;0.703727
finalidade;denatran.gov.br;1470;1;0;0;0.090221
finalidade;denatran.gov.br;1472;0;0;0;0.022968
finalidade;denatran.gov.br;1473;1;0;0;0.062307
finalidade;denatran.gov.br;1475;0;0;0;0.022968
finalidade;denatran.gov.br;1479;1;0;0;0.084840
finalidade;denatran.gov.br;1493;0;0;0;0.022968
finalidade;denatran.gov.br;1502;0;0;0;0.022968
finalidade;denatran.gov.br;1505;0;0;0;0.022968
finalidade;denatran.gov.br;1511;0;0;0;0.022968
finalidade;denatran.gov.br;1514;0;0;0;0.022968
finalidade;denatran.gov.br;1523;0;0;0;0.022968
finalidade;denatran.gov.br;1526;0;0;0;0.022968
finalidade;denatran.gov.br;1530;1;0;0;0.033706
finalidade;denatran.gov.br;1533;1;0;1;0.150189
finalidade;denatran.gov.br;1545;1;0;0;0.071744
finalidade;denatran.gov.br;1565;0;0;0;0.059669
finalidade;denatran.gov.br;1566;0;0;0;0.003463
finalidade;denatran.gov.br;1567;0;0;0;0.013741
finalidade;denatran.gov.br;1568;1;0;1;0.178710
finalidade;denatran.gov.br;1569;1;0;0;0.075856
finalidade;denatran.gov.br;1570;0;0;1;0.306268
finalidade;denatran.gov.br;1571;1;0;0;0.012093
finalidade;denatran.gov.br;1572;0;0;0;0.025733
finalidade;denatran.gov.br;1573;0;0;0;0.035066
finalidade;denatran.gov.br;1574;0;0;1;0.132925
finalidade;denatran.gov.br;1575;0;0;0;0.010520
finalidade;denatran.gov.br;1576;0;0;0;0.030594
finalidade;denatran.gov.br;1577;0;0;1;0.165663
finalidade;denatran.gov.br;1578;0;0;0;0.004974
finalidade;denatran.gov.br;1579;0;0;0;0.006472
finalidade;denatran.gov.br;1581;0;0;0;0.030379
finalidade;denatran.gov.br;1586;1;0;0;0.048503
finalidade;denatran.gov.br;1588;0;0;0;0.022968
finalidade;denatran.gov.br;1589;1;0;0;0.018808
finalidade;denatran.gov.br;1592;1;0;1;0.205525
finalidade;denatran.gov.br;1595;1;1;1;0.511951
finalidade;denatran.gov.br;1598;1;0;1;0.542234
finalidade;denatran.gov.br;1601;0;0;1;0.500133
finalidade;denatran.gov.br;1604;1;0;0;0.045207
finalidade;denatran.gov.br;1607;1;0;1;0.508278
finalidade;denatran.gov.br;1610;1;0;1;0.238202
finalidade;denatran.gov.br;1613;1;0;0;0.085230
finalidade;denatran.gov.br;1616;1;0;1;0.663528
finalidade;denatran.gov.br;1619;1;1;0;0.096190
finalidade;denatran.gov.br;1622;1;1;1;0.269513
finalidade;denatran.gov.br;1625;1;1;1;0.455534
finalidade;denatran.gov.br;1628;1;1;1;0.144930
finalidade;denatran.gov.br;1634;1;0;0;0.074037
finalidade;denatran.gov.br;1637;1;0;1;0.120952
finalidade;denatran.gov.br;1640;0;0;1;0.261545
finalidade;denatran.gov.br;1643;1;0;1;0.225257
finalidade;denatran.gov.br;1646;1;0;1;0.560355
finalidade;denatran.gov.br;1649;1;0;0;0.024555
finalidade;denatran.gov.br;1652;1;0;1;0.510997
finalidade;denatran.gov.br;1658;1;0;1;0.410843
finalidade;denatran.gov.br;1661;1;0;1;0.153179
finalidade;denatran.gov.br;1667;1;0;1;0.510997
finalidade;denatran.gov.br;1676;0;0;1;0.330725
finalidade;denatran.gov.br;1679;1;0;0;0.089070
finalidade;denatran.gov.br;1682;1;1;1;0.327805
finalidade;denatran.gov.br;1685;0;0;1;0.223875
finalidade;denatran.gov.br;1688;0;0;1;0.223875
finalidade;denatran.gov.br;1691;1;1;1;0.275576
finalidade;denatran.gov.br;1694;1;0;0;0.023655
finalidade;denatran.gov.br;1703;1;0;1;0.183649
finalidade;denatran.gov.br;1705;0;0;0;0.022968
finalidade;denatran.gov.br;1706;0;0;0;0.011732
finalidade;denatran.gov.br;1709;1;1;1;0.296662
finalidade;denatran.gov.br;1715;1;0;0;0.062966
finalidade;denatran.gov.br;1718;1;0;1;0.791011
finalidade;denatran.gov.br;1721;1;0;0;0.097598
finalidade;denatran.gov.br;1724;1;0;1;0.197251
finalidade;denatran.gov.br;1730;1;1;0;0.045211
finalidade;denatran.gov.br;1733;1;0;0;0.028473
finalidade;denatran.gov.br;1734;1;0;1;0.138256
finalidade;denatran.gov.br;1736;0;0;0;0.022968
finalidade;denatran.gov.br;1737;1;0;1;0.116380
finalidade;denatran.gov.br;1743;1;0;0;0.069417
finalidade;denatran.gov.br;1746;1;1;1;0.478576
finalidade;denatran.gov.br;1749;1;0;1;0.122402
finalidade;denatran.gov.br;1758;1;0;1;0.100282
finalidade;denatran.gov.br;1759;0;1;1;0.101938
finalidade;denatran.gov.br;1761;0;0;0;0.097021
finalidade;denatran.gov.br;1762;0;0;0;0.054588
finalidade;denatran.gov.br;1763;0;0;0;0.018181
finalidade;denatran.gov.br;1764;0;0;0;0.004660
finalidade;denatran.gov.br;1765;0;0;0;0.025145
finalidade;denatran.gov.br;1766;0;0;0;0.011806
finalidade;denatran.gov.br;1767;0;0;0;0.023688
finalidade;denatran.gov.br;1768;0;0;0;0.005332
finalidade;denatran.gov.br;1769;0;0;0;0.024389
finalidade;denatran.gov.br;1770;0;0;0;0.005989
finalidade;denatran.gov.br;1771;0;0;1;0.110129
finalidade;denatran.gov.br;1772;0;0;0;0.012695
finalidade;denatran.gov.br;1773;0;0;0;0.004619
finalidade;denatran.gov.br;1774;0;0;0;0.011083
finalidade;denatran.gov.br;1775;0;0;0;0.006856
finalidade;denatran.gov.br;1776;0;0;0;0.013171
finalidade;denatran.gov.br;1777;0;0;0;0.004568
finalidade;denatran.gov.br;1778;0;0;0;0.005771
finalidade;denatran.gov.br;1779;0;0;0;0.003870
finalidade;denatran.gov.br;1780;0;0;0;0.024310
finalidade;denatran.gov.br;1782;0;0;0;0.005888
finalidade;denatran.gov.br;1783;0;0;0;0.003258
finalidade;denatran.gov.br;1784;0;0;0;0.020183
finalidade;denatran.gov.br;1785;0;0;0;0.014462
finalidade;denatran.gov.br;1786;0;0;0;0.003283
finalidade;denatran.gov.br;1787;0;1;0;0.024464
finalidade;denatran.gov.br;1789;0;0;0;0.003039
finalidade;denatran.gov.br;1790;0;0;0;0.016054
finalidade;denatran.gov.br;1791;0;0;0;0.026018
finalidade;denatran.gov.br;1792;0;0;0;0.028411
finalidade;denatran.gov.br;1793;0;0;0;0.026514
finalidade;denatran.gov.br;1794;0;0;0;0.035029
finalidade;denatran.gov.br;1795;0;0;0;0.015855
finalidade;denatran.gov.br;1796;0;0;0;0.017857
finalidade;denatran.gov.br;1797;0;0;0;0.014545
finalidade;denatran.gov.br;1799;0;0;0;0.016868
finalidade;denatran.gov.br;1800;0;1;0;0.024774
finalidade;denatran.gov.br;1801;0;1;0;0.017244
finalidade;denatran.gov.br;1803;0;0;0;0.004703
finalidade;denatran.gov.br;1804;0;0;0;0.001470
finalidade;denatran.gov.br;1805;0;0;0;0.001429
finalidade;denatran.gov.br;1806;0;0;0;0.095301
finalidade;denatran.gov.br;1807;0;0;0;0.015924
finalidade;denatran.gov.br;1808;0;0;0;0.010152
finalidade;denatran.gov.br;1809;0;0;0;0.004453
finalidade;denatran.gov.br;1810;0;0;0;0.024490
finalidade;denatran.gov.br;1811;0;0;0;0.013366
finalidade;denatran.gov.br;1813;0;0;0;0.086970
finalidade;denatran.gov.br;1814;0;0;0;0.003909
finalidade;denatran.gov.br;1815;0;0;0;0.003111
finalidade;denatran.gov.br;1816;0;0;0;0.001620
finalidade;denatran.gov.br;1817;0;0;0;0.025749
finalidade;denatran.gov.br;1818;0;0;0;0.002510
finalidade;denatran.gov.br;1819;0;0;0;0.007801
finalidade;denatran.gov.br;1820;0;0;0;0.002898
finalidade;denatran.gov.br;1821;0;0;0;0.005822
finalidade;denatran.gov.br;1822;0;0;0;0.010874
finalidade;denatran.gov.br;1824;0;0;0;0.015462
finalidade;denatran.gov.br;1825;0;0;0;0.055305
finalidade;denatran.gov.br;1826;0;0;1;0.141355
finalidade;denatran.gov.br;1827;0;0;0;0.019118
finalidade;denatran.gov.br;1828;0;0;0;0.054525
finalidade;denatran.gov.br;1829;0;0;0;0.018256
finalidade;denatran.gov.br;1834;0;0;0;0.005139
finalidade;denatran.gov.br;1835;0;0;0;0.003104
finalidade;denatran.gov.br;1836;0;0;0;0.022707
finalidade;denatran.gov.br;1837;0;0;0;0.006947
finalidade;denatran.gov.br;1838;0;0;0;0.020409
finalidade;denatran.gov.br;1841;0;0;0;0.003102
finalidade;denatran.gov.br;1842;0;0;0;0.026265
finalidade;denatran.gov.br;1843;0;0;0;0.007335
finalidade;denatran.gov.br;1845;0;0;0;0.006528
finalidade;denatran.gov.br;1846;0;0;0;0.037451
finalidade;denatran.gov.br;1847;0;0;0;0.004424
finalidade;denatran.gov.br;1848;0;0;0;0.017160
finalidade;denatran.gov.br;1849;0;0;0;0.005700
finalidade;denatran.gov.br;1850;0;0;0;0.015060
finalidade;denatran.gov.br;1851;0;0;0;0.005869
finalidade;denatran.gov.br;1852;0;0;0;0.076604
finalidade;denatran.gov.br;2390;0;1;0;0.013222
finalidade;denatran.gov.br;2391;0;0;0;0.008354
finalidade;denatran.gov.br;2392;0;0;0;0.002533
finalidade;denatran.gov.br;2393;0;0;0;0.002271
finalidade;denatran.gov.br;2394;0;0;0;0.007344
finalidade;denatran.gov.br;2395;0;0;0;0.001513
finalidade;denatran.gov.br;2396;0;0;0;0.001276
finalidade;denatran.gov.br;2397;0;0;0;0.001877
finalidade;denatran.gov.br;2398;0;0;0;0.015916
finalidade;denatran.gov.br;2399;0;0;0;0.015320
finalidade;denatran.gov.br;2400;0;0;0;0.045550
finalidade;denatran.gov.br;2401;0;1;0;0.005447
finalidade;denatran.gov.br;2402;0;0;0;0.008931
finalidade;denatran.gov.br;2403;0;0;0;0.002397
finalidade;denatran.gov.br;2404;0;0;0;0.010002
finalidade;denatran.gov.br;2405;0;0;0;0.027173
finalidade;denatran.gov.br;2406;0;0;0;0.017788
finalidade;denatran.gov.br;2407;0;0;0;0.000485
finalidade;denatran.gov.br;2408;0;0;0;0.025069
finalidade;denatran.gov.br;2409;0;0;0;0.007086
finalidade;denatran.gov.br;2410;0;0;0;0.019486
finalidade;denatran.gov.br;2411;0;0;1;0.125663
finalidade;denatran.gov.br;2412;0;0;0;0.007792
finalidade;denatran.gov.br;2413;0;0;0;0.094653
finalidade;denatran.gov.br;2414;0;0;0;0.002416
finalidade;denatran.gov.br;2415;0;0;0;0.002710
finalidade;denatran.gov.br;2416;0;0;0;0.002436
finalidade;denatran.gov.br;2417;0;0;0;0.005055
finalidade;denatran.gov.br;2418;0;0;0;0.002444
finalidade;denatran.gov.br;2419;0;0;0;0.003715
finalidade;denatran.gov.br;2420;0;0;0;0.008172
finalidade;denatran.gov.br;2421;0;0;0;0.002746
finalidade;denatran.gov.br;2422;0;0;0;0.001099
finalidade;denatran.gov.br;2423;0;0;0;0.004591
finalidade;denatran.gov.br;2424;0;0;0;0.011271
finalidade;denatran.gov.br;2426;0;1;0;0.009772
finalidade;denatran.gov.br;2427;0;0;1;0.384903
finalidade;denatran.gov.br;2428;0;1;1;0.126585
finalidade;denatran.gov.br;2429;0;1;0;0.008793
finalidade;denatran.gov.br;2430;0;0;0;0.016073
finalidade;denatran.gov.br;2432;0;0;0;0.007268
finalidade;denatran.gov.br;2434;0;0;0;0.013857
finalidade;denatran.gov.br;2435;0;0;0;0.022145
finalidade;denatran.gov.br;2436;0;0;0;0.002259
finalidade;denatran.gov.br;2437;0;0;1;0.129611
finalidade;denatran.gov.br;2438;0;0;0;0.026118
finalidade;denatran.gov.br;2440;0;1;0;0.030770
finalidade;denatran.gov.br;2441;0;0;1;0.202066
finalidade;denatran.gov.br;2442;0;1;0;0.096352
finalidade;denatran.gov.br;2443;0;0;0;0.088369
finalidade;denatran.gov.br;2444;0;0;1;0.289542
finalidade;denatran.gov.br;2445;0;0;0;0.062086
finalidade;denatran.gov.br;2446;0;1;0;0.035207
finalidade;denatran.gov.br;2447;0;0;0;0.023949
finalidade;denatran.gov.br;2448;0;0;0;0.071542
finalidade;denatran.gov.br;2449;0;0;1;0.157674
finalidade;denatran.gov.br;2450;0;0;0;0.031075
finalidade;denatran.gov.br;2451;0;0;1;0.154261
finalidade;denatran.gov.br;2452;0;0;0;0.032639
finalidade;denatran.gov.br;2453;0;0;0;0.041158
finalidade;denatran.gov.br;2455;0;0;0;0.048717
finalidade;denatran.gov.br;2456;0;0;1;0.139635
finalidade;denatran.gov.br;2457;0;0;1;0.281115
finalidade;denatran.gov.br;2458;0;0;0;0.032084
finalidade;denatran.gov.br;2459;0;0;0;0.009146
finalidade;denatran.gov.br;2460;0;0;0;0.040164
finalidade;denatran.gov.br;2461;0;0;0;0.017408
finalidade;denatran.gov.br;2462;0;0;0;0.009235
finalidade;denatran.gov.br;2463;0;0;0;0.049876
finalidade;denatran.gov.br;2464;0;1;1;0.130703
finalidade;denatran.gov.br;2465;0;0;1;0.109932
finalidade;denatran.gov.br;2466;0;0;1;0.198442
finalidade;denatran.gov.br;2467;0;0;0;0.060666
finalidade;denatran.gov.br;2468;0;0;1;0.104542
finalidade;denatran.gov.br;2469;0;0;1;0.149814
finalidade;denatran.gov.br;2470;0;0;0;0.053730
finalidade;denatran.gov.br;2471;0;0;0;0.097509
finalidade;denatran.gov.br;2472;0;0;0;0.022346
finalidade;denatran.gov.br;2473;0;0;0;0.037891
finalidade;denatran.gov.br;2474;0;0;0;0.002848
finalidade;denatran.gov.br;2476;0;0;0;0.005797
finalidade;denatran.gov.br;2477;0;1;0;0.066119
finalidade;denatran.gov.br;2478;0;1;1;0.123934
finalidade;denatran.gov.br;2479;0;0;0;0.012343
finalidade;denatran.gov.br;2480;0;1;0;0.007070
finalidade;denatran.gov.br;2481;0;1;0;0.004240
finalidade;denatran.gov.br;2482;0;1;1;0.174242
finalidade;denatran.gov.br;2483;0;0;0;0.054204
finalidade;denatran.gov.br;2487;0;0;0;0.054537
finalidade;denatran.gov.br;2489;0;0;0;0.015546
finalidade;denatran.gov.br;2491;0;0;0;0.022968
finalidade;denatran.gov.br;2493;0;0;1;0.213522
finalidade;denatran.gov.br;2495;0;0;0;0.032080
finalidade;denatran.gov.br;2497;0;0;0;0.023903
finalidade;denatran.gov.br;2498;0;0;0;0.017065
finalidade;denatran.gov.br;2499;0;0;0;0.003127
finalidade;denatran.gov.br;2501;0;0;0;0.005723
finalidade;denatran.gov.br;2502;0;0;0;0.052542
finalidade;denatran.gov.br;2503;0;0;0;0.008940
finalidade;denatran.gov.br;2505;0;0;0;0.003980
finalidade;denatran.gov.br;2506;0;0;0;0.002942
finalidade;denatran.gov.br;2507;0;0;0;0.002330
finalidade;denatran.gov.br;2508;0;0;0;0.027854
finalidade;denatran.gov.br;2509;0;0;0;0.007674
finalidade;denatran.gov.br;2510;0;0;0;0.004599
finalidade;denatran.gov.br;2511;0;0;0;0.054172
finalidade;denatran.gov.br;2512;0;0;0;0.004083
finalidade;denatran.gov.br;2514;0;0;0;0.024922
finalidade;denatran.gov.br;2515;0;0;0;0.013887
finalidade;denatran.gov.br;2516;0;0;1;0.100051
finalidade;denatran.gov.br;2517;0;0;0;0.058550
finalidade;denatran.gov.br;2518;0;0;0;0.029045
finalidade;denatran.gov.br;2519;0;0;0;0.014140
finalidade;denatran.gov.br;2521;0;1;0;0.007520
finalidade;denatran.gov.br;2525;0;0;0;0.004899
finalidade;denatran.gov.br;2529;0;0;0;0.021816
finalidade;denatran.gov.br;2533;0;0;0;0.013890
finalidade;denatran.gov.br;2534;0;0;0;0.015085
finalidade;denatran.gov.br;2535;0;0;0;0.007615
finalidade;denatran.gov.br;2537;0;0;0;0.001426
finalidade;denatran.gov.br;2541;0;0;0;0.005885
finalidade;denatran.gov.br;2545;0;0;0;0.008002
finalidade;denatran.gov.br;2547;0;0;0;0.005573
finalidade;denatran.gov.br;2549;0;0;0;0.002653
finalidade;denatran.gov.br;2553;0;1;0;0.016206
finalidade;denatran.gov.br;2554;0;0;0;0.040448
finalidade;denatran.gov.br;2558;0;0;0;0.007273
finalidade;denatran.gov.br;2559;0;0;0;0.013875
finalidade;denatran.gov.br;2563;0;0;0;0.001700
finalidade;denatran.gov.br;2564;0;0;0;0.019367
finalidade;denatran.gov.br;2565;0;0;0;0.011997
finalidade;denatran.gov.br;2569;0;0;0;0.015163
finalidade;denatran.gov.br;2570;0;0;0;0.002499
finalidade;denatran.gov.br;2571;0;0;0;0.002288
finalidade;denatran.gov.br;2575;0;0;0;0.005335
finalidade;denatran.gov.br;2579;0;0;0;0.013145
finalidade;denatran.gov.br;2583;0;0;0;0.026378
finalidade;denatran.gov.br;2587;0;0;0;0.001596
finalidade;denatran.gov.br;2591;0;0;0;0.040321
finalidade;denatran.gov.br;2593;0;0;0;0.028827
finalidade;denatran.gov.br;2595;0;0;0;0.025945
finalidade;denatran.gov.br;2597;0;0;0;0.083510
finalidade;denatran.gov.br;2602;0;0;0;0.003438
finalidade;denatran.gov.br;2603;0;0;0;0.002354
finalidade;denatran.gov.br;2604;0;0;0;0.002292
finalidade;denatran.gov.br;2605;0;0;0;0.033898
finalidade;denatran.gov.br;2607;0;1;0;0.013747
finalidade;denatran.gov.br;2608;0;0;0;0.041782
finalidade;denatran.gov.br;2609;0;0;0;0.005554
finalidade;denatran.gov.br;2610;0;0;0;0.034380
finalidade;denatran.gov.br;2611;0;0;0;0.046943
finalidade;denatran.gov.br;2612;0;0;0;0.036278
finalidade;denatran.gov.br;2613;0;0;1;0.248702
finalidade;denatran.gov.br;2614;0;0;0;0.010310
finalidade;denatran.gov.br;2615;0;0;1;0.100519
finalidade;denatran.gov.br;2616;0;1;0;0.023818
finalidade;denatran.gov.br;2617;0;1;0;0.007111
finalidade;denatran.gov.br;2618;0;0;0;0.010036
finalidade;denatran.gov.br;2619;0;0;0;0.027941
finalidade;denatran.gov.br;2620;0;0;0;0.006462
finalidade;denatran.gov.br;2621;0;0;0;0.005616
finalidade;denatran.gov.br;2622;0;0;0;0.010737
finalidade;denatran.gov.br;2623;0;0;0;0.009946
finalidade;denatran.gov.br;2624;0;0;0;0.005286
finalidade;denatran.gov.br;2625;0;0;0;0.014874
finalidade;denatran.gov.br;2626;0;0;0;0.017081
finalidade;denatran.gov.br;2627;0;0;0;0.014452
finalidade;denatran.gov.br;2628;0;0;0;0.028179
finalidade;denatran.gov.br;2629;0;0;0;0.050714
finalidade;denatran.gov.br;2630;0;0;0;0.020826
finalidade;denatran.gov.br;2631;0;0;0;0.014575
finalidade;denatran.gov.br;2632;0;0;0;0.019096
finalidade;denatran.gov.br;2633;0;0;0;0.043872
finalidade;cplug.com.br;0;0;0;1;0.662404
finalidade;cplug.com.br;6;0;0;0;0.037151
finalidade;cplug.com.br;9;0;0;1;0.346633
finalidade;cplug.com.br;13;0;0;1;0.118972
finalidade;cplug.com.br;14;0;0;0;0.021179
finalidade;cplug.com.br;29;0;0;0;0.003700
finalidade;cplug.com.br;30;0;0;0;0.021727
finalidade;cplug.com.br;32;0;1;0;0.019485
finalidade;cplug.com.br;33;0;0;0;0.001534
finalidade;cplug.com.br;34;0;0;0;0.001052
finalidade;cplug.com.br;35;0;0;0;0.026972
finalidade;cplug.com.br;36;0;0;0;0.011102
finalidade;cplug.com.br;37;0;0;0;0.018641
finalidade;cplug.com.br;38;0;0;1;0.235504
finalidade;cplug.com.br;39;0;0;1;0.114607
finalidade;cplug.com.br;40;0;0;0;0.009661
finalidade;cplug.com.br;43;0;0;0;0.015376
finalidade;cplug.com.br;44;0;0;1;0.177937
finalidade;cplug.com.br;45;0;0;0;0.050662
finalidade;cplug.com.br;46;0;0;0;0.035745
finalidade;cplug.com.br;47;0;0;1;0.129137
finalidade;cplug.com.br;48;0;0;0;0.002335
finalidade;cplug.com.br;50;0;0;0;0.007453
finalidade;cplug.com.br;51;0;0;0;0.003144
finalidade;cplug.com.br;52;0;0;0;0.004432
finalidade;cplug.com.br;53;0;0;0;0.001094
finalidade;cplug.com.br;54;0;0;0;0.003277
finalidade;cplug.com.br;55;0;0;0;0.004293
finalidade;cplug.com.br;56;0;0;0;0.003799
finalidade;cplug.com.br;57;0;0;0;0.004618
finalidade;cplug.com.br;60;0;0;0;0.010240
finalidade;cplug.com.br;61;0;1;0;0.010960
finalidade;cplug.com.br;62;0;0;0;0.020040
finalidade;cplug.com.br;63;0;0;0;0.038259
finalidade;cplug.com.br;64;0;0;1;0.216987
finalidade;cplug.com.br;65;0;0;1;0.294052
finalidade;cplug.com.br;66;0;0;1;0.384696
finalidade;cplug.com.br;67;0;1;0;0.062919
finalidade;cplug.com.br;68;0;0;1;0.196435
finalidade;cplug.com.br;69;0;0;1;0.102716
finalidade;cplug.com.br;70;0;0;0;0.058014
finalidade;cplug.com.br;71;0;1;0;0.060010
finalidade;cplug.com.br;72;0;0;1;0.098558
finalidade;cplug.com.br;73;0;0;1;0.087744
finalidade;cplug.com.br;74;0;0;1;0.350612
finalidade;cplug.com.br;75;0;0;1;0.117322
finalidade;cplug.com.br;76;0;0;1;0.149386
finalidade;cplug.com.br;77;0;0;1;0.085271
finalidade;cplug.com.br;78;0;0;0;0.082244
finalidade;cplug.com.br;79;0;0;0;0.010246
finalidade;cplug.com.br;80;0;0;1;0.102326
finalidade;cplug.com.br;81;1;0;1;0.539554
finalidade;cplug.com.br;82;1;0;1;0.228845
finalidade;cplug.com.br;83;1;0;0;0.023636
finalidade;cplug.com.br;84;1;0;1;0.340056
finalidade;cplug.com.br;85;1;0;1;0.167895
finalidade;cplug.com.br;86;1;0;1;0.295996
finalidade;cplug.com.br;87;1;1;1;0.406428
finalidade;cplug.com.br;88;1;0;0;0.080832
finalidade;cplug.com.br;89;0;1;0;0.068712
finalidade;cplug.com.br;90;0;0;0;0.024407
finalidade;cplug.com.br;91;0;0;0;0.006694
finalidade;cplug.com.br;94;0;0;0;0.029274
finalidade;cplug.com.br;95;0;0;0;0.066807
finalidade;cplug.com.br;96;0;0;0;0.017919
finalidade;cplug.com.br;97;0;0;0;0.054134
finalidade;cplug.com.br;98;0;0;0;0.010240
finalidade;cplug.com.br;99;0;0;1;0.114965
finalidade;cplug.com.br;100;0;0;0;0.028016
finalidade;cplug.com.br;101;0;1;1;0.627477
finalidade;cplug.com.br;102;0;0;1;0.249231
finalidade;cplug.com.br;103;0;0;0;0.019997
finalidade;cplug.com.br;104;0;0;1;0.098000
finalidade;cplug.com.br;105;0;0;1;0.119670
finalidade;cplug.com.br;106;0;0;1;0.363545
finalidade;cplug.com.br;107;0;0;1;0.216974
finalidade;cplug.com.br;108;0;0;0;0.082244
finalidade;cplug.com.br;109;0;0;0;0.019097
finalidade;cplug.com.br;110;1;0;1;0.852822
finalidade;cplug.com.br;111;1;0;1;0.507929
finalidade;cplug.com.br;112;1;1;1;0.891829
finalidade;cplug.com.br;113;1;0;0;0.047503
finalidade;cplug.com.br;114;1;0;0;0.068202
finalidade;cplug.com.br;115;0;0;0;0.055042
finalidade;cplug.com.br;117;1;0;1;0.242524
finalidade;cplug.com.br;121;0;0;0;0.007791
finalidade;cplug.com.br;122;0;0;0;0.010240
finalidade;cplug.com.br;123;0;0;0;0.042355
finalidade;cplug.com.br;124;0;0;0;0.082853
finalidade;cplug.com.br;127;0;0;0;0.080321
finalidade;cplug.com.br;128;0;0;0;0.023203
finalidade;cplug.com.br;130;0;0;0;0.069690
finalidade;cplug.com.br;131;0;0;0;0.027126
finalidade;cplug.com.br;133;0;0;1;0.099804
finalidade;cplug.com.br;134;0;0;0;0.070555
finalidade;cplug.com.br;135;0;0;1;0.160985
finalidade;cplug.com.br;136;0;0;0;0.082244
finalidade;cplug.com.br;137;0;0;0;0.004380
finalidade;cplug.com.br;138;1;0;1;0.529904
finalidade;cplug.com.br;140;1;0;1;0.227888
finalidade;cplug.com.br;141;1;0;1;0.387411
finalidade;cplug.com.br;142;1;0;1;0.478091
finalidade;cplug.com.br;149;0;0;0;0.001998
finalidade;cplug.com.br;150;0;0;1;0.269747
finalidade;cplug.com.br;151;0;0;0;0.019012
finalidade;cplug.com.br;152;1;1;1;0.211071
finalidade;cplug.com.br;153;1;1;1;0.857243
finalidade;cplug.com.br;154;0;0;0;0.005120
finalidade;cplug.com.br;155;0;1;1;0.373719
finalidade;cplug.com.br;156;0;0;0;0.012997
finalidade;cplug.com.br;157;0;0;0;0.054965
finalidade;cplug.com.br;158;1;1;1;0.346802
finalidade;cplug.com.br;159;0;0;0;0.023141
finalidade;cplug.com.br;160;1;1;0;0.050776
finalidade;cplug.com.br;161;0;0;1;0.113587
finalidade;cplug.com.br;162;0;0;0;0.042186
finalidade;cplug.com.br;163;0;0;0;0.014642
finalidade;cplug.com.br;164;0;1;1;0.087205
finalidade;cplug.com.br;165;0;0;0;0.011456
finalidade;cplug.com.br;166;0;0;0;0.015484
finalidade;cplug.com.br;167;0;0;0;0.008538
finalidade;cplug.com.br;168;0;0;0;0.020695
finalidade;cplug.com.br;169;0;0;0;0.052417
finalidade;cplug.com.br;170;0;1;1;0.334867
finalidade;cplug.com.br;171;0;0;0;0.030336
finalidade;cplug.com.br;173;0;0;0;0.037749
finalidade;cplug.com.br;174;0;0;1;0.117018
finalidade;cplug.com.br;175;0;0;0;0.009993
finalidade;cplug.com.br;176;1;1;1;0.455069
finalidade;cplug.com.br;177;0;0;0;0.015535
finalidade;cplug.com.br;179;0;0;0;0.007943
finalidade;cplug.com.br;180;0;0;0;0.005190
finalidade;cplug.com.br;181;0;0;0;0.012703
finalidade;cplug.com.br;183;0;0;0;0.046340
finalidade;cplug.com.br;184;0;0;0;0.056138
finalidade;cplug.com.br;185;0;0;0;0.022958
finalidade;cplug.com.br;186;0;0;0;0.013762
finalidade;cplug.com.br;187;0;0;0;0.058122
finalidade;cplug.com.br;188;1;0;1;0.508582
finalidade;cplug.com.br;191;0;0;0;0.003493
finalidade;cplug.com.br;194;0;0;0;0.003921
finalidade;cplug.com.br;195;0;0;0;0.001802
finalidade;cplug.com.br;196;0;0;0;0.026113
finalidade;cplug.com.br;197;0;0;0;0.008053
finalidade;cplug.com.br;198;0;0;0;0.008236
finalidade;cplug.com.br;199;0;0;0;0.008708
finalidade;cplug.com.br;200;0;0;0;0.023590
finalidade;cplug.com.br;201;0;0;0;0.001636
finalidade;cplug.com.br;202;0;0;0;0.025385
finalidade;cplug.com.br;203;0;0;0;0.020246
finalidade;cplug.com.br;204;0;1;0;0.030670
finalidade;cplug.com.br;205;0;0;0;0.002594
finalidade;cplug.com.br;206;0;0;0;0.047860
finalidade;cplug.com.br;207;0;0;0;0.009770
finalidade;cplug.com.br;209;0;0;0;0.021227
finalidade;cplug.com.br;210;0;0;0;0.001093
finalidade;cplug.com.br;211;0;0;0;0.009285
finalidade;cplug.com.br;212;0;0;0;0.004759
finalidade;cplug.com.br;213;0;0;0;0.001009
